search URL:,https://patents.google.com/?assignee=Tesla%252c+Inc.&before=priority:20200101&after=priority:20120101&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10468937-B2,Cantilever stator ,"Tesla, Inc.","Edwin M. Pearce, Jr., Jim Robbins, Scott Heines, David F. Nelson, Gary A. Pinkley, Michael Balsamo, Augusto E. Barton",2014-12-01,2014-12-01,2019-11-05,2019-11-05,https://patents.google.com/patent/US10468937B2/en,https://patentimages.storage.googleapis.com/d4/56/25/4ca3dfc494c576/US10468937-20191105-D00000.png
US-9855823-B2,HVAC system with positive temperature coefficient varying along length of heat rod ,"Tesla, Inc.","Vincent G. Johnston, Curt R. O'Donnell",2013-09-03,2013-09-03,2018-01-02,2018-01-02,https://patents.google.com/patent/US9855823B2/en,https://patentimages.storage.googleapis.com/f8/88/dc/5d1ac24996c46f/US09855823-20180102-D00000.png
US-2017294652-A1,Drying procedure in manufacturing process for cathode material ,"Tesla Motors, Inc.","Shinji Arimoto, Kunio Tsuruta, Rene LeBlanc, Ryan Melsert",2016-04-11,2016-04-11,2017-10-12,,https://patents.google.com/patent/US20170294652A1/en,https://patentimages.storage.googleapis.com/86/70/14/d4f501b91a34fe/US20170294652A1-20171012-D00000.png
US-9642276-B2,Welding and soldering of transistor leads ,"Tesla, Inc.","Robert James Ramm, Dino Sasaridis, Colin Campbell, Wenjun Liu",2014-12-01,2014-12-01,2017-05-02,2017-05-02,https://patents.google.com/patent/US9642276B2/en,https://patentimages.storage.googleapis.com/cb/b5/7b/cf583d0e126139/US09642276-20170502-D00000.png
US-2018162199-A1,Infotainment system with air-vent control ,"Tesla Motors, Inc.","Jonathan Stoia, Christopher Berthelet",2016-12-09,2016-12-09,2018-06-14,,https://patents.google.com/patent/US20180162199A1/en,https://patentimages.storage.googleapis.com/ff/18/fa/019637e90153f0/US20180162199A1-20180614-D00000.png
US-9827602-B2,Closed-loop thermal servicing of solvent-refining columns ,"Tesla, Inc.",Ryan Melsert,2015-09-28,2015-09-28,2017-11-28,2017-11-28,https://patents.google.com/patent/US9827602B2/en,https://patentimages.storage.googleapis.com/32/88/e3/63e3f8a5580d64/US09827602-20171128-D00000.png
US-9676420-B2,B-pillar deformation mode ,"Tesla, Inc.","Sekhar R B Reddy, Andy Kung, Dan MOLL, Ash WILLIAMS",2015-09-02,2015-12-15,2017-06-13,2017-06-13,https://patents.google.com/patent/US9676420B2/en,https://patentimages.storage.googleapis.com/37/ee/36/bcb0d5380c7d95/US09676420-20170613-D00000.png
US-2015155112-A1,Electromagnetic Switch with Damping Interface ,"Tesla Motors, Inc.","Mark Goldman, Ian C. Dimen, Bennett Sprague",2013-12-02,2013-12-02,2015-06-04,,https://patents.google.com/patent/US20150155112A1/en,https://patentimages.storage.googleapis.com/f0/12/68/0b6a977b441c58/US20150155112A1-20150604-D00000.png
US-9272595-B2,Controlling a compressor for air suspension of electric vehicle ,"Tesla Motors, Inc.","Bradley W. Hayes, Daniel Joseph MARIONI",2014-04-17,2014-04-17,2016-03-01,2016-03-01,https://patents.google.com/patent/US9272595B2/en,https://patentimages.storage.googleapis.com/72/76/f1/c760b9dd75c2d9/US09272595-20160301-D00000.png
US-9343911-B2,Response to detection of an overcharge event in a series connected battery element ,"Tesla Motors, Inc.","Francisco LePort, Scott Ira Kohn",2012-11-30,2012-11-30,2016-05-17,2016-05-17,https://patents.google.com/patent/US9343911B2/en,https://patentimages.storage.googleapis.com/3f/59/a6/8da6cd15f9c493/US09343911-20160517-D00000.png
US-9975508-B2,Extruded member with altered radial fins ,"Tesla, Inc.",Michael J Baldwin,2013-04-29,2014-10-23,2018-05-22,2018-05-22,https://patents.google.com/patent/US9975508B2/en,https://patentimages.storage.googleapis.com/80/96/39/f990bc57003f91/US09975508-20180522-D00000.png
US-10018681-B2,Cell manufacturing using liquid-based thermal system ,"Tesla, Inc.",Kunio Tsuruta,2015-02-09,2016-01-21,2018-07-10,2018-07-10,https://patents.google.com/patent/US10018681B2/en,https://patentimages.storage.googleapis.com/18/92/aa/d11242b270fb0d/US10018681-20180710-D00000.png
US-2020027229-A1,Annotation cross-labeling for autonomous control systems ,"DeepScale, Inc.",Anting Shen,2018-07-20,2019-07-17,2020-01-23,,https://patents.google.com/patent/US20200027229A1/en,https://patentimages.storage.googleapis.com/6d/ec/ad/3d53b9e0bf074e/US20200027229A1-20200123-D00000.png
US-2017137200-A1,Photovoltaic module stackable corner protector ,Solarcity Corporation,"Tyrus Hudson, Kyle Tripp, William Buchanan",2015-11-13,2015-11-13,2017-05-18,,https://patents.google.com/patent/US20170137200A1/en,https://patentimages.storage.googleapis.com/02/7f/6a/91e68d14d27394/US20170137200A1-20170518-D00000.png
HK-1216879-A1,Functionalized graphitic materials ,Tesla Nanocoatings Inc,約爾馬．維爾塔寧,2013-02-20,2016-04-26,2016-12-09,,https://patents.google.com/patent/HK1216879A1/en,
US-2014016318-A1,LED Light Assembly ,Stevan Pokrajac,Stevan Pokrajac,2012-07-11,2012-07-11,2014-01-16,,https://patents.google.com/patent/US20140016318A1/en,https://patentimages.storage.googleapis.com/a8/b8/16/1900f11a2053a6/US20140016318A1-20140116-D00000.png
US-2021281677-A1,System and method for using a mobile device as an input device for surveys at a live event ,"Tesla Laboratories, LLC",Jovan Hutton Pulitzer,2015-11-23,2021-05-13,2021-09-09,,https://patents.google.com/patent/US20210281677A1/en,https://patentimages.storage.googleapis.com/00/5c/80/8aaa5327ab1f07/US20210281677A1-20210909-D00000.png
US-10176486-B2,System and method for using a mobile device as an input device for surveys at a live event ,"Tesla Laboratories, LLC",Jovan Hutton Pulitzer,2015-11-23,2017-03-08,2019-01-08,2019-01-08,https://patents.google.com/patent/US10176486B2/en,https://patentimages.storage.googleapis.com/73/dc/27/c9112975242bca/US10176486-20190108-D00000.png
US-10813168-B2,System and method for using a mobile device as an input device for surveys at a live event ,"Tesla Laboratories, LLC",Jovan Hutton Pulitzer,2015-11-23,2019-12-30,2020-10-20,2020-10-20,https://patents.google.com/patent/US10813168B2/en,https://patentimages.storage.googleapis.com/97/1b/52/c64910d62c8dc9/US10813168-20201020-D00000.png
US-9347439-B2,Electronically controlled linear pump drive ,Hibar Systems Ltd.,"Iain McColl, Bill Reschke",2012-08-15,2013-07-23,2016-05-24,2016-05-24,https://patents.google.com/patent/US9347439B2/en,https://patentimages.storage.googleapis.com/eb/7c/71/a2c7e51850a097/US09347439-20160524-D00000.png
US-2016053499-A1,Exhaust gas panel vent assembly for roof-mounted photovoltaic systems ,Solarcity Corporation,"Jack Raymond West, Brian Atchley, Johann Karkheck",2014-08-21,2015-08-20,2016-02-25,,https://patents.google.com/patent/US20160053499A1/en,https://patentimages.storage.googleapis.com/0d/ef/5e/3d62ede2347daf/US20160053499A1-20160225-D00000.png
US-2017229266-A1,Arc-suppressing gas blast in pyrotechnic disconnect ,"Tesla Motors, Inc.","Jeff CORTES, Jeffrey G. Reichbach, Mark Goldman",2016-02-04,2016-02-04,2017-08-10,,https://patents.google.com/patent/US20170229266A1/en,https://patentimages.storage.googleapis.com/51/3b/51/2417c79355719f/US20170229266A1-20170810-D00000.png
US-2017133316-A1,Semiconductor device with stacked terminals ,"Tesla Motors, Inc.","Wenjun Liu, Robert James Ramm, Colin Kenneth Campbell",2015-09-25,2016-09-23,2017-05-11,,https://patents.google.com/patent/US20170133316A1/en,https://patentimages.storage.googleapis.com/5d/7d/74/74d9488dc2a166/US20170133316A1-20170511-D00000.png
US-10199863-B2,Dynamic curtailment of an energy generation system ,Solarcity Corporation,Eric Daniel Carlson,2014-10-29,2015-06-16,2019-02-05,2019-02-05,https://patents.google.com/patent/US10199863B2/en,https://patentimages.storage.googleapis.com/22/4c/27/e543621bed0c16/US10199863-20190205-D00000.png
US-2019039440-A1,Technologies for manifolds ,"Tesla, Inc.",John David Calderone,2017-08-04,2017-08-04,2019-02-07,,https://patents.google.com/patent/US20190039440A1/en,https://patentimages.storage.googleapis.com/c2/91/f6/c64a59c80e46f4/US20190039440A1-20190207-D00000.png
US-2017345963-A1,"Systems, method and apparatus for curing conductive paste ",Solarcity Corporation,"Edward Sung, James Zu-Yi Liu",2016-05-24,2017-07-12,2017-11-30,,https://patents.google.com/patent/US20170345963A1/en,https://patentimages.storage.googleapis.com/7f/6e/fc/a222f3ec7811fd/US20170345963A1-20171130-D00000.png
US-2019030983-A1,Charging system with thermal protection ,"Tesla,Inc.","Allen Ham Miller, Paul Guerra, Pascal-Andre Fortin, Frank Spiteri",2017-07-28,2018-07-13,2019-01-31,,https://patents.google.com/patent/US20190030983A1/en,https://patentimages.storage.googleapis.com/43/7e/89/899ad63a8cc14c/US20190030983A1-20190131-D00000.png
WO-2020028625-A1,User interface for steering wheel ,"Tesla, Inc.","Joris Aerts, Felix Godard",2018-08-03,2019-08-01,2020-02-06,,https://patents.google.com/patent/WO2020028625A1/en,
US-2015298708-A1,Monorail Vehicle Apparatus with Gravity-Augmented Contact Load ,"Qbotix, Inc.","John S. Camp, Benjamin D. Sumers, Ryan P. Feeley",2013-02-20,2014-11-22,2015-10-22,,https://patents.google.com/patent/US20150298708A1/en,https://patentimages.storage.googleapis.com/7b/ef/35/8459c29d11c091/US20150298708A1-20151022-D00000.png
US-2019157722-A1,Non-aqueous solvent electrolyte formulations for energy storage devices ,"Maxwell Technologies, Inc.","Joon Ho Shin, Hieu Minh Duong, Wilma Wong",2017-11-17,2018-11-15,2019-05-23,,https://patents.google.com/patent/US20190157722A1/en,https://patentimages.storage.googleapis.com/b1/dd/40/831d825ca9bc05/US20190157722A1-20190523-D00000.png
US-2013320189-A1,Solar tracking system using peridic scan patterns with a shielding tube ,"Jos C. Goble, Salomon J. Trujillo, Benjamin D. Sumers, Christopher O. Perkins","Jos C. Goble, Salomon J. Trujillo, Benjamin D. Sumers, Christopher O. Perkins",2012-05-29,2012-05-29,2013-12-05,,https://patents.google.com/patent/US20130320189A1/en,https://patentimages.storage.googleapis.com/de/9f/6d/d273e7fe21df80/US20130320189A1-20131205-D00000.png
US-2019237748-A1,Compositions and methods for energy storage devices having improved performance ,"Maxwell Technologies, Inc.","Joon Ho Shin, Hieu Minh Duong, Haim Feigenbaum",2017-11-22,2018-11-08,2019-08-01,,https://patents.google.com/patent/US20190237748A1/en,https://patentimages.storage.googleapis.com/99/8f/f2/dbd71a2c479e26/US20190237748A1-20190801-D00000.png
US-9222523-B2,Dual-mode torque transfer in laterally engaging drive couplers exhibiting axial misalignment with driven couplers ,"Solarcity, Inc.","Daniel I. Fukuba, Benjamin D. Sumers, Jeremy P. Dittmer, Merritt J. Jenkins, Kevin C. Chu, Vayardo L. Ruiz",2013-07-09,2014-02-25,2015-12-29,2015-12-29,https://patents.google.com/patent/US9222523B2/en,https://patentimages.storage.googleapis.com/79/06/9a/c862cda4a9e6f0/US09222523-20151229-D00000.png
US-2015014114-A1,Torque Transfer in Laterally Engaging Drive Couplers Exhibiting Axial Misalignment with Driven Couplers ,"Qbotix, Inc.","Daniel I. Fukuba, Benjamin D. Sumers, Jeremy P. Dittmer, Merritt J. Jenkins, Kevin C. Chu, Vayardo L. Ruiz",2013-07-09,2013-07-09,2015-01-15,,https://patents.google.com/patent/US20150014114A1/en,https://patentimages.storage.googleapis.com/29/ab/c0/736bbe5f01968f/US20150014114A1-20150115-D00000.png
US-2020019799-A1,Automated annotation techniques ,"DeepScale, Inc.","Anting Shen, Forrest Nelson Iandola",2018-07-10,2018-07-10,2020-01-16,,https://patents.google.com/patent/US20200019799A1/en,https://patentimages.storage.googleapis.com/7e/54/95/d99d203e07b602/US20200019799A1-20200116-D00000.png
US-2020259180-A1,Prelithiated multilayer dry electrode and methods ,"Maxwell Technologies, Inc.","Joon Ho Shin, Hieu Minh Duong, Vicente Tapia",2019-01-16,2020-01-14,2020-08-13,,https://patents.google.com/patent/US20200259180A1/en,https://patentimages.storage.googleapis.com/46/51/6c/817f16a15af1ed/US20200259180A1-20200813-D00000.png
US-8939085-B2,Monorail vehicle apparatus with gravity-augmented contact load ,"Qbotix, Inc.","John S. Camp, Benjamin D. Sumers, Ryan P. Feeley",2013-02-20,2013-02-20,2015-01-27,2015-01-27,https://patents.google.com/patent/US8939085B2/en,https://patentimages.storage.googleapis.com/b5/50/5b/92a0bce2e97fa1/US08939085-20150127-D00000.png
US-2019267617-A1,Large-format battery anodes comprising silicon particles ,"Sillion, Inc.","Tyler Evans, Daniela Molina Piper",2016-10-13,2017-10-13,2019-08-29,,https://patents.google.com/patent/US20190267617A1/en,https://patentimages.storage.googleapis.com/f2/54/1e/88912321bb12db/US20190267617A1-20190829-D00001.png
US-2017256782-A1,Pre-doped anodes and methods and apparatuses for making same ,"Maxwell Technologies, Inc.","Santhanam Raman, Xiang-Rong Ye, Xiaomei Xi",2016-03-01,2017-02-24,2017-09-07,,https://patents.google.com/patent/US20170256782A1/en,https://patentimages.storage.googleapis.com/ff/87/99/da895bc4cbd1ed/US20170256782A1-20170907-D00000.png
US-2015260825-A1,Solar Tracking System using Periodic Scan Patterns with a Shielding Tube ,"Qbotix, Inc.","Jos C. Goble, Salomon J. Trujillo, Benjamin D. Sumers, Christopher O. Perkins",2012-05-29,2014-10-03,2015-09-17,,https://patents.google.com/patent/US20150260825A1/en,https://patentimages.storage.googleapis.com/6d/8a/86/7b0af410b6e870/US20150260825A1-20150917-D00000.png
US-2019139714-A1,Compositions and methods for multilayer electrode films ,"Maxwell Technologies, Inc.","Joon Ho Shin, Hieu Minh Duong",2017-11-02,2018-10-31,2019-05-09,,https://patents.google.com/patent/US20190139714A1/en,https://patentimages.storage.googleapis.com/8c/00/8e/eeac3d627ff255/US20190139714A1-20190509-D00000.png
US-2021167424-A1,Viscosity reduction for ionic liquid electrolytes ,"Sillion, Inc.","Tyler Evans, Daniela Molina Piper, Isaac Scott",2017-12-07,2018-12-07,2021-06-03,,https://patents.google.com/patent/US20210167424A1/en,https://patentimages.storage.googleapis.com/92/24/12/1fc9b8eefd7a05/US20210167424A1-20210603-D00001.png
US-2021249657-A1,Compositions and methods for silicon containing dry anode films ,"Maxwell Technologies, Inc.","Joon Ho Shin, Haim Feigenbaum, Hieu Minh Duong",2018-05-02,2019-04-30,2021-08-12,,https://patents.google.com/patent/US20210249657A1/en,https://patentimages.storage.googleapis.com/de/36/2c/4dfaf517fdde40/US20210249657A1-20210812-D00000.png
CN-210310316-U,Autonomous driving controller for vehicle autonomous driving system ,特斯拉公司,"P·卡明斯基, T·福滕伯里, D·格拉斯科",2018-04-27,2019-04-25,2020-04-14,2020-04-14,https://patents.google.com/patent/CN210310316U/en,
CN-210136494-U,System on chip ,特斯拉公司,P·卡明斯基,2018-04-27,2019-04-24,2020-03-10,2020-03-10,https://patents.google.com/patent/CN210136494U/en,
CN-210324199-U,System on chip ,特斯拉公司,"D·格拉斯科, P·卡明斯基, T·福滕伯里",2018-04-27,2019-04-19,2020-04-14,2020-04-14,https://patents.google.com/patent/CN210324199U/en,
CN-109328403-A,Battery unit with welding battery cover ,特斯拉公司,"松本贤人, C·米勒",2016-06-23,2017-06-23,2019-02-12,,https://patents.google.com/patent/CN109328403A/en,
CA-3013743-C,Dioxazolones and nitrile sulfites as electrolyte additives for lithium-ion batteries ,"Tesla Motors Canada ULC, Jeffery Raymond Dahn, Toren HYNES, David Scott Hall, Tesla, Inc., Panasonic Corporation","Jeffery Raymond Dahn, Toren HYNES, David Scott Hall",2018-06-20,2018-08-09,2021-09-14,2021-09-14,https://patents.google.com/patent/CA3013743C/en,
CA-3013596-A1,"Novel battery systems based on two-additive electrolyte systems including 1,2,6-oxodithiane-2,2,6,6-tetraoxide ","Tesla Motors Canada ULC, Jeffery Raymond Dahn, Xiaowei Ma, Stephen Lawrence Glazier, Robert Scott Young, Tesla, Inc., Panasonic Corporation","Jeffery Raymond Dahn, Xiaowei Ma, Stephen Lawrence Glazier, Robert Scott Young",2018-03-12,2018-08-08,2019-09-12,,https://patents.google.com/patent/CA3013596A1/en,
CN-210005721-U,Anti-reflective coating for substrates ,特斯拉公司,克里斯托斯·古古西斯,2018-02-02,2019-02-01,2020-01-31,2020-01-31,https://patents.google.com/patent/CN210005721U/en,
CA-3010941-C,"Novel battery systems based on two-additive electrolyte systems including 2-furanone, and method of formation process of same ","Tesla, Inc., Jeffery Raymond Dahn, Xiaowei Ma, Tesla Motors Canada ULC, Panasonic Corporation","Jeffery Raymond Dahn, Xiaowei Ma",2018-03-12,2018-07-10,2021-09-14,2021-09-14,https://patents.google.com/patent/CA3010941C/en,
IL-285623-D0,Estimating object properties using visual image data ,Tesla Inc,,2019-02-19,2021-08-15,2021-09-30,,https://patents.google.com/patent/IL285623D0/en,
WO-2019245618-A1,Data pipeline and deep learning system for autonomous driving ,"Tesla, Inc.","Timofey Uvarov, Brijesh Tripathi, Evgene Fainstain",2018-06-20,2019-03-20,2019-12-26,,https://patents.google.com/patent/WO2019245618A1/en,
CN-210212282-U,Wiring system for a motor vehicle ,特斯拉公司,"Esmail Adnan, A·埃斯迈尔, Jae-In Chung, 郑仁在, Jain Lakshya, L·贾因, Tripathi Brijesh, B·特里帕蒂",2018-02-12,2019-02-11,2020-03-31,2020-03-31,https://patents.google.com/patent/CN210212282U/en,
CN-108602439-A,Ignition formula breaker with electric arc separating plate ,特斯拉公司,"M·戈德曼, J·科尔特斯, J·G·赖希巴赫",2016-02-04,2017-01-27,2018-09-28,,https://patents.google.com/patent/CN108602439A/en,
US-10340702-B2,Optimizer battery PV energy generation systems ,Solarcity Corporation,Sandeep Narla,2016-08-11,2016-08-11,2019-07-02,2019-07-02,https://patents.google.com/patent/US10340702B2/en,https://patentimages.storage.googleapis.com/88/78/63/8d054e55474919/US10340702-20190702-D00000.png
US-2018040761-A1,Cassette optimized for an inline annealing system ,Solarcity Corporation,"Xinsheng Chu, Ming-Du Kang",2016-08-03,2016-08-03,2018-02-08,,https://patents.google.com/patent/US20180040761A1/en,https://patentimages.storage.googleapis.com/e6/8c/2f/5391c94dea1e53/US20180040761A1-20180208-D00000.png
US-2017250648-A1,Photovoltaic mounting system for solar tracker array ,Solarcity Corporation,"Robert Haas, David Molina, Kathryn Austin Pesce, Johann Fritz Karkheck",2016-02-25,2016-07-15,2017-08-31,,https://patents.google.com/patent/US20170250648A1/en,https://patentimages.storage.googleapis.com/6b/d2/a6/957ba45eba5815/US20170250648A1-20170831-D00000.png
WO-2019143496-A1,Multi-directional unibody casting machines for a vehicle frame and associated method ,"Tesla, Inc.",Matthew Kenneth Kallas,2018-01-18,2019-01-08,2019-07-25,,https://patents.google.com/patent/WO2019143496A1/en,
US-2018131226-A1,Manual transfer switch for onsite energy generation and storage systems ,Solarcity Corporation,"Sandeep Narla, Eric Daniel Carlson, Andrew Russell Lutkus",2016-11-08,2017-04-28,2018-05-10,,https://patents.google.com/patent/US20180131226A1/en,https://patentimages.storage.googleapis.com/60/b2/58/ba5e3d7cb1aee5/US20180131226A1-20180510-D00000.png
US-2016359071-A1,"System, method and apparatus for chemical vapor deposition ",Solarcity Corporation,"Yongkee Chae, Jianming Fu",2015-06-07,2015-12-30,2016-12-08,,https://patents.google.com/patent/US20160359071A1/en,https://patentimages.storage.googleapis.com/de/b9/95/ac5fea3a383f30/US20160359071A1-20161208-D00000.png
US-2019128311-A1,Tolerance compensator ,"Tesla, Inc.","Jason A. CHEUNG, Richard J. DRISCOLL",2017-10-31,2018-10-31,2019-05-02,,https://patents.google.com/patent/US20190128311A1/en,https://patentimages.storage.googleapis.com/91/2c/26/cb6018d29f71ae/US20190128311A1-20190502-D00000.png
US-2020091857-A1,Solar roof tile free of back encapsulant layer ,"Tesla, Inc.",Bhavananda R. Nadimpally,2018-09-14,2018-09-14,2020-03-19,,https://patents.google.com/patent/US20200091857A1/en,https://patentimages.storage.googleapis.com/22/38/bd/fd774177d3af70/US20200091857A1-20200319-D00000.png
US-2020076352-A1,Solar roof tile module ,"Tesla, Inc.","Bhavananda R. Nadimpally, Peter P. Nguyen, Mykola O. Pashkevych, Bobby Yang",2018-09-04,2018-09-04,2020-03-05,,https://patents.google.com/patent/US20200076352A1/en,https://patentimages.storage.googleapis.com/c5/86/03/84eb5b4f332c7f/US20200076352A1-20200305-D00000.png
US-2018123348-A1,Micro-batteries for energy generation systems ,Solarcity Corporation,Sandeep Narla,2016-11-02,2016-11-02,2018-05-03,,https://patents.google.com/patent/US20180123348A1/en,https://patentimages.storage.googleapis.com/ea/7a/2d/2dafca43f0a3ba/US20180123348A1-20180503-D00000.png
US-2016275212-A1,Photo-voltaic (pv) modeling tool ,Solarcity Corporation,"Travis Brier, Jesse LaRue",2015-03-19,2015-06-19,2016-09-22,,https://patents.google.com/patent/US20160275212A1/en,https://patentimages.storage.googleapis.com/ba/03/ee/6d9984c3b18549/US20160275212A1-20160922-D00000.png
US-10309012-B2,Wafer carrier for reducing contamination from carbon particles and outgassing ,"Tesla, Inc.","Yongkee Chae, Jiunn Benjamin Heng, Jianming Fu, Zheng Xu",2014-07-03,2015-05-14,2019-06-04,2019-06-04,https://patents.google.com/patent/US10309012B2/en,https://patentimages.storage.googleapis.com/a3/3d/f6/368edabcaaf565/US10309012-20190604-D00000.png
US-10187006-B2,Wedge spring clip mounting system for photovoltaic modules ,Solarcity Corporation,"Charles Almy, Tyrus Hudson, David Molina",2015-07-15,2015-07-15,2019-01-22,2019-01-22,https://patents.google.com/patent/US10187006B2/en,https://patentimages.storage.googleapis.com/9a/0b/af/c178c0f85dff2a/US10187006-20190122-D00000.png
US-10563457-B2,Photovoltaic module hoist ,Solarcity Corporation,"Brian D. West, Benjamin T. Materna, William P. Buchanan, Kathryn A. Pesce, Dana K. Noyes",2015-01-12,2015-07-30,2020-02-18,2020-02-18,https://patents.google.com/patent/US10563457B2/en,https://patentimages.storage.googleapis.com/f2/0f/61/fa8e151ab3f532/US10563457-20200218-D00000.png
US-2019088802-A1,Moisture-resistant solar cells for solar roof tiles ,"Tesla, Inc.","Yangsen Kang, Zhigang Xie, Jianhua Hu",2017-09-19,2017-09-19,2019-03-21,,https://patents.google.com/patent/US20190088802A1/en,https://patentimages.storage.googleapis.com/a5/30/f8/3ebf5eadc02bed/US20190088802A1-20190321-D00000.png
US-9460925-B2,System and apparatus for efficient deposition of transparent conductive oxide ,Solarcity Corporation,"Wei Wang, Jianming Fu, Zheng Xu, Kenneth Reese Reynolds, Ollivier Jacky Lefevre",2014-11-05,2015-11-05,2016-10-04,2016-10-04,https://patents.google.com/patent/US9460925B2/en,https://patentimages.storage.googleapis.com/6a/da/64/b2a95e7fb80c8b/US09460925-20161004-D00000.png
US-2019205218-A1,Parallel processing system runtime state reload ,"Tesla, Inc.","Daniel William Bailey, David Glasco",2018-01-03,2018-05-15,2019-07-04,,https://patents.google.com/patent/US20190205218A1/en,https://patentimages.storage.googleapis.com/87/ba/f9/26974dce9791b5/US20190205218A1-20190704-D00000.png
US-2019068217-A1,Systems and methods for encoding and decoding ,"Tesla, Inc.","Peter Joseph Bannon, Kevin Altair Hurd",2017-08-28,2017-08-28,2019-02-28,,https://patents.google.com/patent/US20190068217A1/en,https://patentimages.storage.googleapis.com/b8/58/c6/fd5ca8e56795fb/US20190068217A1-20190228-D00000.png
US-2017025986-A1,Spring loaded mounting foot for photovoltaic systems ,Solarcity Corporation,Charles Almy,2015-07-22,2015-07-22,2017-01-26,,https://patents.google.com/patent/US20170025986A1/en,https://patentimages.storage.googleapis.com/e1/3c/d7/92ead9331d53bd/US20170025986A1-20170126-D00000.png
WO-2020226732-A1,System and method for matrix multiplication instruction with floating point operand with a specified bias ,"Tesla, Inc.","Debjit Das Sarma, William Mcgee, Emil Talpes",2019-05-03,2020-03-02,2020-11-12,,https://patents.google.com/patent/WO2020226732A1/en,
US-9985578-B2,Systems for attaching mounting rails onto photovoltaic mounting posts ,Solarcity Corporation,"Soren Jensen, Brian Atchley",2015-06-26,2015-08-21,2018-05-29,2018-05-29,https://patents.google.com/patent/US9985578B2/en,https://patentimages.storage.googleapis.com/5f/d7/27/0c620a05744c45/US09985578-20180529-D00000.png
US-2016336747-A1,Connectivity in an energy generation network ,Solarcity Corporation,"Tara Elizabeth Hobbs, Eric Daniel Carlson",2015-05-15,2015-07-24,2016-11-17,,https://patents.google.com/patent/US20160336747A1/en,https://patentimages.storage.googleapis.com/2f/2a/5d/0b3d5772ceda2a/US20160336747A1-20161117-D00000.png
US-10193932-B2,Real-time energy data publishing systems and methods ,Solarcity Corporation,"Eric Daniel Carlson, Karthikeyan Varadarajan, Franklin Aguinaldo",2014-11-11,2015-10-23,2019-01-29,2019-01-29,https://patents.google.com/patent/US10193932B2/en,https://patentimages.storage.googleapis.com/40/b4/20/2b1d9a6314d2ea/US10193932-20190129-D00000.png
KR-20210045454-A,System and method for acquiring training data ,"테슬라, 인크.",안드레아 카르파티,2018-09-14,2019-09-13,2021-04-26,,https://patents.google.com/patent/KR20210045454A/en,https://patentimages.storage.googleapis.com/0d/a3/c3/95b21a7c8857dd/pct00001.png
US-2017294869-A1,Photovoltaic module connector for solar tracker ,Solarcity Corporation,"Kathryn Austin Pesce, Charles Bernardo Almy",2016-04-06,2016-04-06,2017-10-12,,https://patents.google.com/patent/US20170294869A1/en,https://patentimages.storage.googleapis.com/d2/b1/58/25a4329504ccde/US20170294869A1-20171012-D00000.png
US-2017170038-A1,Micro-environment container for photovoltaic cells ,Solarcity Corporation,Pablo Gonzalez,2015-12-14,2015-12-30,2017-06-15,,https://patents.google.com/patent/US20170170038A1/en,https://patentimages.storage.googleapis.com/a4/ce/77/f0c04da50ad1a5/US20170170038A1-20170615-D00000.png
US-2017170348-A1,"Systems, methods and apparatus for targeted annealing of pv cells ",Solarcity Corporation,"Pablo Gonzalez, Rey Ilagan",2015-12-14,2015-12-21,2017-06-15,,https://patents.google.com/patent/US20170170348A1/en,https://patentimages.storage.googleapis.com/23/36/66/1234d458aa6920/US20170170348A1-20170615-D00000.png
US-2019267938-A1,System and method for coupling junction box to solar roof tiles ,"Tesla, Inc.","Seth M. Winger, Bobby Yang, Kaleb A. Klauber",2018-02-26,2018-02-26,2019-08-29,,https://patents.google.com/patent/US20190267938A1/en,https://patentimages.storage.googleapis.com/21/e1/43/391e478a68cd26/US20190267938A1-20190829-D00000.png
US-2019106055-A1,Advanced Sunroof Lighting System ,"Tesla, Inc.",Joongmin Yoon,2017-10-06,2017-10-06,2019-04-11,,https://patents.google.com/patent/US20190106055A1/en,https://patentimages.storage.googleapis.com/e3/f0/de/bfe7d1a4d1f32a/US20190106055A1-20190411-D00000.png
EP-3465772-A1,Colored photovoltaic modules ,"Tesla, Inc.","Yangsen KANG, Zhigang Xie, Jianhua Hu, Zheng Xu",2016-05-31,2017-05-04,2019-04-10,,https://patents.google.com/patent/EP3465772A1/en,
US-2020156133-A1,System and method for facilitating pulsed spray quench of extruded objects ,"Tesla, Inc.",Jared E. Ottmann,2018-11-21,2019-11-20,2020-05-21,,https://patents.google.com/patent/US20200156133A1/en,https://patentimages.storage.googleapis.com/e4/61/e5/6080689a2f7fb8/US20200156133A1-20200521-D00000.png
US-2017054297-A1,Energy generation interconnection ,Solarcity Corporation,"Sandeep Narla, Alex Mayer, Brett Alten",2015-08-17,2015-08-17,2017-02-23,,https://patents.google.com/patent/US20170054297A1/en,https://patentimages.storage.googleapis.com/a7/22/b1/5af06582873917/US20170054297A1-20170223-D00000.png
US-2016223602-A1,Determining a load meter installation location in an energy generation system ,Solarcity Corporation,"Eric Daniel Carlson, Trenton John Beals, Jean Elizabeth Theurer",2015-02-04,2015-06-18,2016-08-04,,https://patents.google.com/patent/US20160223602A1/en,https://patentimages.storage.googleapis.com/f3/bf/b3/5997d2609a3b03/US20160223602A1-20160804-D00000.png
